institute_code,year,shift,class_code,group,section,exam,subject,type,roll,marks
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,1,10
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,2,21
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,3,22
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,4,18
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,5,23
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,6,29
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,7,22
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,8,27
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,9,19
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,10,24
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,11,20
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,12,25
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,13,29
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,14,16
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,15,29
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,16,16
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,17,22
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,18,19
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,19,25
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,20,24
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,21,19
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,22,22
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,23,24
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,24,29
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,25,18
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,26,25
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,27,12
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,28,21
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,29,26
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,30,17
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,31,17
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,32,17
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,33,14
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,34,19
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,35,17
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,36,26
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,37,18
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,38,13
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,39,14
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,40,19
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,41,13
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,42,15
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,43,24
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,44,20
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,45,11
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,46,24
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,47,19
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,48,19
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,49,16
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,50,14
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,51,17
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,52,20
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,53,11
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,54,23
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,55,30
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,56,28
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,57,19
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,58,21
PHS,2025,morning,10	,Science,A,অর্ধবার্ষিক পরীক্ষা,বাংলা দ্বিতীয় পত্র,MCQ,59,25
