institute_code,year,shift,class_code,group,section,exam,subject,type,roll,marks
PHS,2025,day,91,VOC-ICT,A,অর্ধবার্ষিক পরীক্ষা,ট্রেড-১,Theory,1,53
PHS,2025,day,91,VOC-ICT,A,অর্ধবার্ষিক পরীক্ষা,ট্রেড-১,Theory,2,39
PHS,2025,day,91,VOC-ICT,A,অর্ধবার্ষিক পরীক্ষা,ট্রেড-১,Theory,3,47
PHS,2025,day,91,VOC-ICT,A,অর্ধবার্ষিক পরীক্ষা,ট্রেড-১,Theory,4,30
PHS,2025,day,91,VOC-ICT,A,অর্ধবার্ষিক পরীক্ষা,ট্রেড-১,Theory,5,20
PHS,2025,day,91,VOC-ICT,A,অর্ধবার্ষিক পরীক্ষা,ট্রেড-১,Theory,6,54
PHS,2025,day,91,VOC-ICT,A,অর্ধবার্ষিক পরীক্ষা,ট্রেড-১,Theory,7,45
PHS,2025,day,91,VOC-ICT,A,অর্ধবার্ষিক পরীক্ষা,ট্রেড-১,Theory,8,28
PHS,2025,day,91,VOC-ICT,A,অর্ধবার্ষিক পরীক্ষা,ট্রেড-১,Theory,9,35
PHS,2025,day,91,VOC-ICT,A,অর্ধবার্ষিক পরীক্ষা,ট্রেড-১,Theory,10,35
PHS,2025,day,91,VOC-ICT,A,অর্ধবার্ষিক পরীক্ষা,ট্রেড-১,Theory,11,43
PHS,2025,day,91,VOC-ICT,A,অর্ধবার্ষিক পরীক্ষা,ট্রেড-১,Theory,12,22
PHS,2025,day,91,VOC-ICT,A,অর্ধবার্ষিক পরীক্ষা,ট্রেড-১,Theory,13,28
PHS,2025,day,91,VOC-ICT,A,অর্ধবার্ষিক পরীক্ষা,ট্রেড-১,Theory,14,47
PHS,2025,day,91,VOC-ICT,A,অর্ধবার্ষিক পরীক্ষা,ট্রেড-১,Theory,15,56
PHS,2025,day,91,VOC-ICT,A,অর্ধবার্ষিক পরীক্ষা,ট্রেড-১,Theory,16,27
PHS,2025,day,91,VOC-ICT,A,অর্ধবার্ষিক পরীক্ষা,ট্রেড-১,Theory,17,34
PHS,2025,day,91,VOC-ICT,A,অর্ধবার্ষিক পরীক্ষা,ট্রেড-১,Theory,18,57
PHS,2025,day,91,VOC-ICT,A,অর্ধবার্ষিক পরীক্ষা,ট্রেড-১,Theory,19,47
PHS,2025,day,91,VOC-ICT,A,অর্ধবার্ষিক পরীক্ষা,ট্রেড-১,Theory,20,47
PHS,2025,day,91,VOC-ICT,A,অর্ধবার্ষিক পরীক্ষা,ট্রেড-১,Theory,21,34
PHS,2025,day,91,VOC-ICT,A,অর্ধবার্ষিক পরীক্ষা,ট্রেড-১,Theory,22,18
PHS,2025,day,91,VOC-ICT,A,অর্ধবার্ষিক পরীক্ষা,ট্রেড-১,Theory,23,48
PHS,2025,day,91,VOC-ICT,A,অর্ধবার্ষিক পরীক্ষা,ট্রেড-১,Theory,24,15
PHS,2025,day,91,VOC-ICT,A,অর্ধবার্ষিক পরীক্ষা,ট্রেড-১,Theory,25,49
PHS,2025,day,91,VOC-ICT,A,অর্ধবার্ষিক পরীক্ষা,ট্রেড-১,Theory,26,42
PHS,2025,day,91,VOC-ICT,A,অর্ধবার্ষিক পরীক্ষা,ট্রেড-১,Theory,27,59
PHS,2025,day,91,VOC-ICT,A,অর্ধবার্ষিক পরীক্ষা,ট্রেড-১,Theory,28,27
PHS,2025,day,91,VOC-ICT,A,অর্ধবার্ষিক পরীক্ষা,ট্রেড-১,Theory,29,57
PHS,2025,day,91,VOC-ICT,A,অর্ধবার্ষিক পরীক্ষা,ট্রেড-১,Theory,30,46
PHS,2025,day,91,VOC-ICT,A,অর্ধবার্ষিক পরীক্ষা,ট্রেড-১,Theory,31,37
PHS,2025,day,91,VOC-ICT,A,অর্ধবার্ষিক পরীক্ষা,ট্রেড-১,Theory,32,47
PHS,2025,day,91,VOC-ICT,A,অর্ধবার্ষিক পরীক্ষা,ট্রেড-১,Theory,33,56
PHS,2025,day,91,VOC-ICT,A,অর্ধবার্ষিক পরীক্ষা,ট্রেড-১,Theory,34,50
